,Alabama SB 261,Arizona SB 1473,Arizona HB 2564,Arkansas HR 1010,Arkansas SB 138,Arkansas SB 307,Arkansas SB 286,Arkansas SB 384,Arkansas SB 446,Arkansas SB 463,Arkansas SB 466,Arkansas SB 495,Arkansas SB 542,Arkansas HB 1786,Arkansas SB 465,California AR 6,California SR 9,California SR 41,California AB 100,California SB 101,California AB 118,California AB 1029,California SB 385,California AB 1707,California AB 2527,California AB 352,California AB 571,California SB 345,California SB 487,California AB 3281,California AB 1194,California SB 887,Colorado HM 1002,Colorado SB 188,Colorado SB 190,Colorado HB 1218,Connecticut SB 3,Delaware SB 158,Delaware SB 301,Florida SB 300,Hawaii SB 1,Hawaii HR 57,Hawaii HR 107,Hawaii HR 118,Idaho HJM 2,Idaho SB 1044,Idaho HB 374,Idaho HB 242,Illinois HB 1596,Illinois HB 3762,Illinois SB 1909,Illinois SB 1344,Illinois SB 1561,Indiana HB 1568,Iowa HB 732,Kansas HB 2100,Kansas HB 2358,Kansas HB 2313,Kansas HB 2184,Kansas HB 2264,Kansas HB 2002,Kansas HB 2060,Kansas HB 2436,Kansas HB 2749,Kentucky SR 20,Kentucky HB 170,Louisiana HR 14,Louisiana SB 41,Louisiana HB 1,Maine HB 1343,Maine HB 616,Maine HB 935,Maine HB 995,Maine HB 263,Maine HB 1619,Maine HB 2010,Maryland HB 200,Maryland SB 341,Maryland SB 786,Maryland SB 859,Michigan SB 4,Michigan HB 4006,Michigan HB 4032,Michigan SB 2,Michigan HR 72,Michigan SB 147,Michigan HR 123,Michigan SB 216,Michigan SB 68,Michigan SB 474,Michigan SB 476,Michigan SB 477,Michigan HB 4949,Michigan HB 4951,Michigan HB 4953,Michigan HB 4955,Minnesota HB 1,Minnesota SB 2995,Mississippi SR 539,Mississippi HB 1125,Mississippi HB 1149,Mississippi HB 1390,Mississippi HB 1671,Mississippi SB 2781,Missouri SB 51,Missouri HB 11,Missouri HB 1155,Missouri HB 402,Missouri SB 106,Missouri SB 157,Montana HB 786,Montana SB 112,Montana HB 303,Montana HB 575,Montana HB 625,Montana SB 154,Montana HB 544,Montana HB 721,Montana HB 862,Montana HB 937,Nebraska LB 574,Nebraska LB 814,Nevada SJR 7,Nevada AB 270,Nevada SB 370,New Jersey AB 3975,New Jersey SB 3275,New Jersey AB 5096,New Mexico HB 7,New Mexico SB 13,New York SB 1351,New York AB 1395,New York SB 4007,New York AB 3003,New York AR 2311,New York AR 671,New York SB 1066,North Carolina SB 20,North Carolina HB 190,North Carolina HB 259,North Dakota SB 2225,North Dakota HB 1171,North Dakota SB 2150,North Dakota SB 2129,Ohio HB 33,Ohio SR 215,Oklahoma SB 293,Oregon HB 2002,Pennsylvania HB 611,Rhode Island HB 5006,South Carolina SR 1346,South Carolina SB 474,South Dakota HB 1220,Tennessee HJR 133,Tennessee HB 90,Tennessee SB 745,Tennessee HB 1895,Texas SR 650,Texas HB 1575,Texas SB 30,Texas HB 1589,Texas SB 2376,Texas SB 24,Texas SB 840,Utah HB 26,Utah HB 297,Utah SB 97,Utah HB 467,Utah SB 133,Utah SB 208,Utah SB 39,Vermont SB 37,Virginia HJR 594,Virginia SB 798,Virginia SB 975,Virginia SB 1538,Washington HB 2115,Washington HB 1155,Washington SB 5242,Washington SB 5768,Washington SB 5187,West Virginia HB 2002,West Virginia HB 3199,West Virginia HB 3302,West Virginia SB 552,Wisconsin SB 196,Wyoming HB 152,Wyoming SB 109
Alabama SB 261,1.0000000000000022,0.08571691619663506,0.06425316928591769,0.01822498233334197,0.026389679913860913,0.02928807095544754,0.04432493136007329,0.03202249614902585,0.03888369013926297,0.01666789061264534,0.02253225798461395,0.04755749836346083,0.02709901540872831,0.018336248076232645,0.0566674226818972,0.012999276202579917,0.01626143477004936,0.01671953034685363,0.038421728265451836,0.0550861165931304,0.07966778876702918,0.01762056469718944,0.029052156538479083,0.028424036037707795,0.028865246740122932,0.05677151216890104,0.03564455440608241,0.0681562652393996,0.053023280423986935,0.12243350674713907,0.08330160169160261,0.0857111694427775,0.017670273505103282,0.04483986584585795,0.03414314187940315,0.08741840538498963,0.07033655513000238,0.0353441597134274,0.03115794904024508,0.10145765909299495,0.06484021973270622,0.022700709039679044,0.01719268631072465,0.0340350343847375,0.025702415250771944,0.08789587574955532,0.04332343397640177,0.05212164497107954,0.06831972088559625,0.06378776650199566,0.051412942615139436,0.0667577821407456,0.036605154574154496,0.01577126458205458,0.015435391510140546,0.17999075057495495,0.024437934001540228,0.04369583123033941,0.048134983231984556,0.03381415741311434,0.05032774590111979,0.03758068411231876,0.03202834881324421,0.04081802062241011,0.020111126819228258,0.06249145605569714,0.015519345745940605,0.0359298207169433,0.07437054894632433,0.01941707029980105,0.02189705691647273,0.02651107730588643,0.01907802272657863,0.028589490091334303,0.017477731039652597,0.06662416755198626,0.027911275812773067,0.02647663783543415,0.0725477252573185,0.04409075219145406,0.02594476081496665,0.014584793179308952,0.01823697998313998,0.01277153586352145,0.02226503029685543,0.02419497611668773,0.03348444298719956,0.015185330286661686,0.022610237048787736,0.0753177587645267,0.015569661099764183,0.03447351042694003,0.09721118584311478,0.03887345558427611,0.03287583986944993,0.03099830377308229,0.014580444691653554,0.0970394691844816,0.021198426787261096,0.08573152147137345,0.07592683947748442,0.041673348294739544,0.05284844746412974,0.09111390307136046,0.04017235160217669,0.046960983943920113,0.07553861330292533,0.09423373358362416,0.07776333760144556,0.07909521532684266,0.03627817625721691,0.05599332101637381,0.0499880593719825,0.016057116562746252,0.02139988398044695,0.023892608742106133,0.03366158141333785,0.029783480436429872,0.01779154559050553,0.056408128341108796,0.051521207552857405,0.04929801683882644,0.03231580254059188,0.03164974844813278,0.06419031895877757,0.08484635845791841,0.04859847184779045,0.08736403651590494,0.055936338944574455,0.07001310827463932,0.030764452920410263,0.01260032279660541,0.04227921746074152,0.05391908820074975,0.009619883674411673,0.013081450981969969,0.05663138998023365,0.07540887124531337,0.08469793256043096,0.07974099778530962,0.027580494446033454,0.01973728290664104,0.04558351783280278,0.03520847965910955,0.06841494243610201,0.011877260531616174,0.05977920954319719,0.07634609686373309,0.05513336901784569,0.05097534907074882,0.01966225504129321,0.03559957051261721,0.019354106710732268,0.011780026419500395,0.01851583827395319,0.026034217852315633,0.023954880820661755,0.015429930690911673,0.031871494826657853,0.035817357459536764,0.017149027817688924,0.04799781053497117,0.04605027360692855,0.018806129874078065,0.03368342886606541,0.05955304388934434,0.3719564255384313,0.06008402854059061,0.03202020708634524,0.057040971857730625,0.02614633714898764,0.05947673722044728,0.009102701252932374,0.08880930486857297,0.07753916535957933,0.05222419118477462,0.024993749118437783,0.07626766471827724,0.03423138721718065,0.04673723621383376,0.04606648721416422,0.041079523375674956,0.027461216241545766,0.03670130098747509,0.046276852772938575,0.04984780230598992,0.05281664505003212,0.03448705601528249
Arizona SB 1473,0.08571691619663506,1.0000000000000009,0.1948914674935908,0.046322977880943784,0.06670451018414404,0.06158276261028964,0.09323451735145201,0.07290506412597482,0.068241370363767,0.036705204458498314,0.04944368994755698,0.10920873595725536,0.04554377088986933,0.039153136689503654,0.13899762665352516,0.023971606431396716,0.025476802768235697,0.03156174708134642,0.07402611572143818,0.07983895359234391,0.1616373699830329,0.03987047755439017,0.04055656540428898,0.0335060947159871,0.052807405467623254,0.09008929358303633,0.04104637244810578,0.10103799509537172,0.06427945033893513,0.19003711637629503,0.14437733791772034,0.1458136792706886,0.03643929251902245,0.07987559105348795,0.04371311917826547,0.07586213117729211,0.16033448155160296,0.08271159387156242,0.06824155995425399,0.07848015034699463,0.08099392330073175,0.04686897375331347,0.03410827472881194,0.05041804642197453,0.051256274029867,0.20869405175899575,0.10199386484933726,0.07629769082204456,0.18396685213823274,0.14261822485379047,0.07196477520990356,0.13730826405537747,0.06716928042465008,0.027163035526331283,0.027385958879139673,0.08150983045137726,0.07493364379769697,0.07368015024958993,0.06709970923870974,0.04872615638623765,0.24693148555518077,0.0695014729617331,0.05751170856488327,0.08154450973435164,0.03762568478568861,0.09511789644402328,0.018591738124317123,0.16930531080039543,0.15161988893115616,0.013498171101572637,0.02242281773015813,0.040146947988299056,0.020387473139085503,0.06295187885442026,0.05402685446808306,0.13699327478220327,0.040609095529290554,0.030496210020174764,0.13006502319156274,0.0707232124321199,0.04047382392903125,0.015022284692333234,0.020706890340312766,0.01450270261704581,0.045074514643901366,0.028733939876077988,0.03488141917239643,0.021527682949456655,0.025572388522192152,0.1393238877228444,0.013475408795318269,0.060028991741267766,0.04305314100234517,0.1171493139930139,0.0247502118104289,0.0447688373612996,0.026352212328042458,0.1978668398796161,0.028441733513012366,0.18950826207666313,0.12391781702738154,0.051979496450808606,0.3912638186370547,0.09160167310888594,0.056459683794111745,0.10262647225777766,0.10804524151790985,0.16121424107723678,0.15227108944710327,0.1296520293247456,0.09196572243740743,0.07688090120806691,0.05876039934348687,0.028861716636645357,0.030459891018559334,0.009050025827018152,0.046013998624446446,0.04360471991090873,0.015880105602222458,0.08634326567761873,0.08807358821059744,0.08517233807066081,0.02820512905803609,0.058936300023049705,0.07599960233873936,0.14753482803442328,0.10906489056000404,0.23530430905296296,0.05443038996106527,0.07976643228727255,0.04192113608985633,0.027788563702354756,0.07683457563657699,0.0839453826416744,0.017055482418127803,0.016141093084409346,0.08722779995866098,0.14358068988570483,0.12674880168331898,0.10401931278601223,0.056764085516247,0.014677692171631387,0.08670762079339386,0.05052080143297128,0.09951089123761252,0.015545834086345717,0.0657585859348571,0.12263908946737133,0.10678998961284472,0.11012891406838697,0.011129771041466311,0.06922324136217513,0.018526586498988695,0.011481671162936347,0.028299781989250115,0.04622246909494495,0.043512448774119375,0.029909437866824345,0.0657781187291056,0.065543179593731,0.03588260919706193,0.08308454790789645,0.08854862031484295,0.03884640306537387,0.10331649988542324,0.10906263768075224,0.06189434945659978,0.11322981181180347,0.05503637418672888,0.0988088179891803,0.05537729575887884,0.07423076743195389,0.01847912422857444,0.2542555825975372,0.1415258136878774,0.08016391787490489,0.0354713769423682,0.11164994694171401,0.07706008776106511,0.09263785942974614,0.08204698096897485,0.0906296954684351,0.056554663727048864,0.0901288620703666,0.10563402398082418,0.09659121092599944,0.05877988315671254,0.03995481605090191
Arizona HB 2564,0.06425316928591769,0.1948914674935908,1.0,0.05199325507707944,0.09748088340515672,0.06954924291845568,0.0793104114911494,0.07661593218385393,0.06525948763785523,0.0951350524673702,0.05704301043195768,0.1506031090146935,0.08773722785157272,0.06150517684990372,0.12799767466394293,0.027894582464707503,0.029400141647268466,0.03634666741983075,0.04171806343068922,0.06265731801503427,0.1420080299593295,0.08043972638415395,0.04137400314554106,0.07427585254076811,0.07632429630811277,0.0744972878122195,0.05867102363214098,0.15737038485964822,0.07535100335664541,0.10789821352803541,0.07218010272124108,0.2537948970834307,0.03659574592006026,0.10391601910979091,0.09824709084170331,0.10816909310146304,0.08166605454808745,0.06396807850002778,0.06663385596270457,0.10602439484305783,0.18467903580707282,0.08111211216766157,0.13733844561365427,0.07947036434465898,0.05707622033294935,0.24262855066481825,0.16281755290783945,0.0834607941225078,0.1416282165355456,0.15858744153832588,0.10249883499072021,0.1255296263978829,0.08404205254291233,0.06917730444701728,0.08097618649472317,0.09166525019701552,0.06415832618223341,0.08085364016481873,0.04946090118751536,0.09631859252969535,0.06044276576770293,0.15864963746901062,0.05422436120889152,0.1312730665801865,0.052263617666367654,0.08690423987401906,0.014939834016675138,0.06517969165222859,0.13927970263697292,0.016315009479353226,0.061684212688010116,0.021848165179562534,0.023629993358498597,0.05035856661335475,0.08440785453505321,0.11684731392296244,0.02852386467345791,0.03257751770579592,0.14354527345053197,0.07061523547117358,0.03270536988525858,0.016347703706297394,0.05430350710896291,0.014711208462327844,0.08494144134986575,0.029830679804349513,0.04420356787726212,0.029112451049390534,0.035109562302962985,0.24414426486699722,0.027407483234527776,0.03481670248392783,0.040359165828948294,0.055840064405183236,0.024452839555463134,0.07291125333727681,0.03691055391370644,0.22293658973688898,0.056653561252000516,0.1375052068684434,0.09413410334363129,0.060188705518715184,0.04211576270675754,0.0428379899511588,0.19577245179067812,0.05452380530741967,0.3090920155040229,0.3289289503682658,0.1509217216290514,0.2770669520173877,0.0711281038476347,0.24238473607308164,0.1316765816418269,0.07859522060096538,0.08031941267278521,0.0063428688767501505,0.08876144683004995,0.09801024878455468,0.02184228687184226,0.1409739189064445,0.17072202318280033,0.06438842561673741,0.03222485462829781,0.25671890555122345,0.05579894969996957,0.19907769949731788,0.09360880658028962,0.25276453616651495,0.0668557776207253,0.09139230207854225,0.04958358776558669,0.050206245933689046,0.06626438947255953,0.07618454394165658,0.016598710913805822,0.012906421457986289,0.10606624062140588,0.18477957822420513,0.18635255158643405,0.09624575854828393,0.08319490062264523,0.032230402362934604,0.17775339463422687,0.02377028941555651,0.10037797364522372,0.022341627421207447,0.07988486131658888,0.17432576718380302,0.08815609213067367,0.08604058676437408,0.008702544086338714,0.13026830613639245,0.017833523003120487,0.014666385207425066,0.028508645479597715,0.0566794877327003,0.059431689661196774,0.01389349293407663,0.07303232180848332,0.043237202942189835,0.03665595743857021,0.0524611653565888,0.0886273553469968,0.05095327187646664,0.07002545950992402,0.10964182077441277,0.054023036552271156,0.22653231940828494,0.047722198320291426,0.21732615071854017,0.04903124094841022,0.12504480544042107,0.009815177494298773,0.15839539153415474,0.33821296069998796,0.13141701069203213,0.07094916149308872,0.09159829679342564,0.04972290296621243,0.10292034549506132,0.06618726617159461,0.05384049652318198,0.06213167691250661,0.07240945320074389,0.14364515837852113,0.1706903117346956,0.09172514476465958,0.049789730153091905
Arkansas HR 1010,0.01822498233334197,0.046322977880943784,0.05199325507707944,1.0000000000000007,0.11172754255669815,0.08791747812946453,0.3685661707062239,0.08093669645227888,0.0728685645756793,0.05976224457796459,0.07876797853294301,0.06327803989192847,0.07236651813591964,0.07598306215841724,0.11198837953482188,0.05059546232512101,0.046276996875703816,0.05864221632264666,0.013108763474183742,0.016968586970764865,0.02410460612828899,0.012273594642017284,0.011474268952993975,0.0036329538427705196,0.024577482678708493,0.02756017810507679,0.013479215208818361,0.024489625313938505,0.007276462810707557,0.025526784840001072,0.0196914715396022,0.01791673535506527,0.030624859190879046,0.03449838758820179,0.026922065158888762,0.029968447523174666,0.014972191205069887,0.012788675083212062,0.04521278905753775,0.0696470550975451,0.034435073074082716,0.04821105628438029,0.04063104420718872,0.05562431329334551,0.06232912254935494,0.05124027858757482,0.05516544511914746,0.022748845441473698,0.05045049586989632,0.04280483015070862,0.0896590170718999,0.01929334390959474,0.024660082102536715,0.01668954528801247,0.015532124524163946,0.006214594305565912,0.013005553561469516,0.01975537123510461,0.01131810210889811,0.024539380409577063,0.013482303340744977,0.009600299858234589,0.009617676739146723,0.0298623691869786,0.043071151656444824,0.014769678947267707,0.057954711128772825,0.03334977447503686,0.04379017378061401,0.015043027960181296,0.007800480434246267,0.003857275576247391,0.003603672207263381,0.008605719573678464,0.009853245683426447,0.023078861367484268,0.008543069153864782,0.011173091908764728,0.030392622772116174,0.012188204015521571,0.005959926514006436,0.012434351424146358,0.009395910606093101,0.007225851773731398,0.04135450012699475,0.017422588301063524,0.06015514279215371,0.012431003333955084,0.008922975065451852,0.0362236773252137,0.023182248880893694,0.02358069939735566,0.016926245484442732,0.009457541282310909,0.008881074684743844,0.007283118190001835,0.032903782379809836,0.06809497140052093,0.03410009305613932,0.018770249387969305,0.02500731402632653,0.04865001713417276,0.019013647271975336,0.03266792354819312,0.01310726544184596,0.03351770786436975,0.02519485247951673,0.038443788654238406,0.03928559369180651,0.030724050543958804,0.01153208546093554,0.011181572597415037,0.014976261947225657,0.015274069287122301,0.012749967967999811,0.0033366413028069796,0.02363131827475072,0.023101707052876553,0.022087431836160677,0.021688639885918837,0.019875729215128455,0.02072726198806114,0.01879599983872611,0.008367503142556318,0.009161473370284383,0.034205283720657315,0.05277362818093503,0.044127076172527556,0.029387040526693706,0.030293815968717618,0.013582722733528873,0.006062619905785084,0.02601024377112983,0.029240901819457515,0.02443017324630734,0.026127410579572175,0.02439358915399545,0.03710889319614416,0.026565354499893765,0.02000660773380692,0.011983895541469497,0.027011436108245225,0.04080776942322407,0.02785345619923612,0.03411246176896416,0.028568754963530202,0.01772947962205788,0.024475771952191867,0.03945175670329122,0.05389588527915526,0.021421178755286763,0.027731828976269374,0.012639655852355351,0.13485856428293597,0.006016099620623241,0.015265994088136616,0.01745808259105549,0.08674293653283481,0.052137552377807005,0.012550624603386403,0.008827300100735439,0.03948019211917654,0.038163658491356514,0.014101549169034238,0.008461723661897435,0.024013089320183544,0.011821053382108627,0.030331725359782128,0.039608761434079036,0.013989661515505054,0.015056317056667805,0.04328585060053688,0.15343231981209457,0.032874022209556514,0.026946648441572046,0.027140586510126463,0.022838317353110097,0.026034743996220803,0.035654347761853125,0.02609724042679013,0.026637212312103094,0.3646372535363402,0.03165532675845742,0.010640902942328537,0.03469842493990071,0.027032875764804877,0.037137201796823394,0.017428408735832332
Arkansas SB 138,0.026389679913860913,0.06670451018414404,0.09748088340515672,0.11172754255669815,1.0000000000000007,0.18587632938777884,0.17937898338379593,0.15527929962978837,0.12898227117191094,0.18857114083670656,0.23638429347813802,0.14160183898762535,0.21782752003974656,0.33203079035155825,0.18223932954169364,0.04002265721260062,0.04124436695482441,0.01717789653590847,0.02230929568084195,0.025942717062959413,0.054798378382905986,0.014982761126792886,0.03680593226379708,0.01688459708642017,0.0456147941004394,0.02572196606370318,0.019759311721709177,0.04205257554112076,0.022191217563213923,0.04920239444103773,0.023122603017828463,0.045198165534204617,0.033717586012692695,0.03361073912634247,0.04323962616958305,0.035558896404069285,0.031130900657900622,0.021440153568313133,0.06536830783554431,0.09244561172609514,0.04458312821711246,0.06456551103277144,0.04296208053771878,0.056185272021634425,0.0861102863259467,0.10355787248726878,0.14154687278234415,0.06321059173917136,0.10809260391215066,0.0942141756982539,0.10124545740116983,0.03530964643961791,0.043056056522357625,0.0400731294929088,0.08672922947722242,0.020261808371641894,0.039002778355226995,0.05115434779777489,0.02017632672125845,0.14397951443481083,0.02804941106524963,0.02837636649300116,0.028101538954895026,0.04712082203742728,0.06072759059221548,0.027053743105726488,0.06715127998284882,0.05071335134071071,0.07916139897646773,0.023325756965525152,0.009803273550624722,0.01272545668135625,0.008544671226441307,0.0184043964427986,0.032046623060170844,0.04436503923546627,0.016869313946235358,0.02009984501555894,0.03506248404357513,0.01481943870089963,0.010967295190146194,0.028758623671208697,0.02023627607546282,0.014345619969304146,0.03144997964912231,0.023536610463008204,0.021088484333219616,0.021627023291842108,0.020880636390925477,0.06432354228268396,0.03237037593006512,0.0281943820724734,0.03193457493292518,0.020242170998084754,0.02220978459465261,0.02359788017122828,0.027966907210832736,0.12512330184756656,0.03239914822094602,0.04023544646999875,0.04673242691441829,0.02719741956929535,0.026144277692167733,0.0332841979916082,0.0435841587933159,0.03293198765256877,0.057283423515131944,0.07948531723593483,0.06945152721361895,0.05955329742147972,0.032123180504647464,0.03788647447761668,0.023371724242610806,0.07595546738325452,0.05746207059521287,0.0024146517399837226,0.059572368827401745,0.10765199223712463,0.06311142127046104,0.07240226722697328,0.09552766713875632,0.04018312867339472,0.018305115485007812,0.02656646143928647,0.01714540678809938,0.06886568868741277,0.07988788525203176,0.10348319297931034,0.030815174033320684,0.03938806874948677,0.03332668125255527,0.014011177348353245,0.03670524981314603,0.04248459886129692,0.036865073315316195,0.022254513426947307,0.045991980148023734,0.12832877261999642,0.059847941051274035,0.03600985853764516,0.026066460979953868,0.1079596853188217,0.16390102412695348,0.02008617572750052,0.07545604439750317,0.03514357511765252,0.049623110540930625,0.032800555757093106,0.06637909923280925,0.06601443449434101,0.012981713751807148,0.14705480248708183,0.018854444578900276,0.04156488554713773,0.013040444928940811,0.05231734001845114,0.04387422831770425,0.03196952402303909,0.05501615243961433,0.03796601825777354,0.019774259826488425,0.04691186462175792,0.055312674429541686,0.034971337552176227,0.025219099956396013,0.07615530524300197,0.027787634317829935,0.14396501532276493,0.05955280607085735,0.04047936090279163,0.022451375196133272,0.045817789554256694,0.04433379566807112,0.06887805039318505,0.05716945100439779,0.03693378634950429,0.03894802980920326,0.04308978796236839,0.045139319099591915,0.06556284212922102,0.03993864900027241,0.043886851094986794,0.057342874172833826,0.03577803001613038,0.0653745898962913,0.05235130574269755,0.10936314610364814,0.055229669672291946
Arkansas SB 307,0.02928807095544754,0.06158276261028964,0.06954924291845568,0.08791747812946453,0.18587632938777884,1.0000000000000009,0.1409256547374587,0.11292650061919485,0.17075035099455138,0.12789994795645654,0.1623783240312647,0.12421202807764191,0.12982366928673136,0.14087500576051254,0.1415640684998334,0.0753362230016025,0.07160075954061916,0.06223265826608329,0.025391110454846145,0.05975058424727707,0.055191776354546265,0.019186377727665876,0.03508818415543776,0.013530667570178283,0.0300961724188321,0.031175540673568904,0.013906621802141656,0.04822831781661809,0.025407111842162818,0.06256391616527007,0.03387814518896786,0.04808420272686348,0.04490114524310914,0.04165207566046428,0.02596812138723157,0.028310061684222326,0.03519464057861409,0.0353814148628694,0.027834275112570212,0.03824360493570774,0.040183785522496386,0.057319222924461746,0.028286913280676212,0.04959850903133648,0.12529425602422092,0.09678814074000161,0.07208948895058565,0.05495616015386512,0.10064572102306929,0.09674018720247513,0.04887792205876127,0.03790637633511567,0.03936243020770668,0.02134014480340787,0.04585167569334897,0.05234778122441312,0.034765595359702736,0.03633318406272829,0.06460759681481766,0.05076143461823129,0.0349539516723312,0.03667959356184889,0.03949823518739103,0.0334988814307789,0.10807985511674612,0.03907580413521806,0.08627085999787128,0.03923088581187507,0.0890273823282415,0.014021339470708728,0.008812194706913185,0.014000771755172118,0.009731849564839232,0.021410429606482293,0.027210351106310236,0.06147385379863653,0.048407421898567865,0.009136912387711449,0.03641473482263312,0.025160192571615496,0.009235567658881592,0.019841345414397367,0.01697457046006181,0.01304701732610492,0.04044625690293618,0.012010461927546758,0.032857965631322573,0.021976570830158963,0.018514970385549844,0.04390206434731693,0.025183414173934472,0.02762072053790874,0.02511088436360084,0.037220035494645524,0.02946169131267189,0.02193978202069309,0.017474172070885998,0.09112210779199913,0.03386754793015566,0.039706157983886575,0.053412651646825154,0.02432306613365083,0.026037532525372095,0.03532322200409199,0.02327786688137205,0.06235306425112356,0.05475053002572945,0.06974484354921984,0.07575841323810263,0.06742863544146264,0.02811633366007942,0.018924386336655052,0.01657052389811532,0.03424008044427426,0.0226859238985586,0.008818129545361984,0.01665100912008051,0.046267518218950976,0.01641015658704009,0.017660277314470556,0.0354216933179745,0.07447479382200962,0.020752409014690523,0.017613627501396643,0.018969562222813825,0.061117238601992245,0.06319553841549228,0.10087526181832085,0.03014642225667221,0.04116658236939082,0.044871625419700537,0.014585718857415176,0.055462462976376935,0.042706204619136115,0.02527868728632232,0.011469895327647504,0.06224751868771494,0.0802536380064779,0.0510428371472491,0.060371196798167784,0.028951156109927184,0.04664730352568842,0.07125417781351227,0.022642765956585074,0.06611030756340155,0.05357430288958882,0.020192186637075633,0.02915466473029048,0.07187444165670495,0.06138745028685417,0.009095212930745365,0.04968309147274269,0.03351436429644252,0.02468630276512246,0.014989586109139558,0.01727196639891013,0.029137362193218504,0.03559510248375937,0.03913174828607772,0.04583020103348411,0.0171278158255038,0.04778351635442545,0.05687671172645083,0.023926615923928606,0.030132863108764982,0.05998227492756819,0.021779943627938093,0.054851847742550856,0.021340545058789646,0.032366108484484235,0.02322027370465772,0.029557762511193887,0.01815278363687109,0.07068043351361902,0.051265531932215676,0.033427794085027905,0.025995278717314385,0.03458950559879581,0.029848576791132755,0.048040126109491786,0.05782872169086542,0.03254606537797849,0.03629978333832189,0.034780522936411803,0.05382797323294258,0.051448012131149586,0.06230840256003909,0.023041301575184213
Arkansas SB 286,0.04432493136007329,0.09323451735145201,0.0793104114911494,0.3685661707062239,0.17937898338379593,0.1409256547374587,0.9999999999999996,0.2179028295786879,0.07724992891572852,0.09568919823772447,0.13104995901362973,0.12511661458891637,0.11265955857015143,0.11664402137231569,0.19963991959115981,0.015836488584836744,0.01701480976988249,0.012368236826730961,0.07788095976104445,0.13129220917447756,0.10307983936248016,0.00927044389840758,0.05088488425324999,0.011092321218986187,0.03601190016066271,0.03363616397115969,0.012449375401154704,0.040422044393989304,0.02687376566866377,0.07015872602678529,0.02716845654207563,0.05258454949116981,0.027467866712172738,0.038194501473948275,0.04121071165021604,0.04394687869969608,0.035712495175578916,0.022473009766436514,0.04728225326117853,0.07746087090352313,0.04351196817311286,0.0385623274127126,0.04196675937058393,0.06394020574863439,0.032729193750924715,0.10718928084298551,0.07660916771916056,0.0502330099855328,0.10620616110013284,0.07996355718837625,0.07920529147336527,0.05008436669520353,0.04921567777190235,0.01970932003872273,0.018681595478222294,0.05785556667089527,0.03376675480792174,0.02776869766671063,0.1914795313114243,0.035417007681985045,0.04016776662820531,0.04605859163051984,0.028705726173787863,0.03347905661970939,0.045169145827656874,0.05033377352686385,0.01779246287311671,0.0700513383880743,0.14991601876196892,0.030212773421876102,0.012356445888828784,0.026231570857890442,0.017500525962625517,0.025029610727110452,0.026444801801186708,0.06807570633295422,0.11329937468816674,0.019923619264575268,0.03791822919624027,0.019950406482886422,0.01111726418687258,0.017165073555426336,0.014451076096954157,0.010005414819694695,0.029941341752326805,0.023070098378923307,0.018547982094127644,0.014301654575720378,0.013902553092730124,0.06570320691859267,0.02157938490819133,0.031332421150463134,0.026098508437527975,0.06453424766710268,0.01572288486379436,0.016323248141074078,0.03759696640499945,0.11769207372558661,0.03102819624974842,0.051410108339335105,0.0666733272538566,0.03451416683935275,0.07019940172776015,0.06417324791164057,0.01743857724012214,0.10054617117136394,0.05104003382033834,0.08731669571477928,0.08832861094745063,0.0772307559326343,0.030977721334353708,0.018619327904087317,0.015902712108194383,0.01553475737144414,0.011222172462910487,0.005106381518046513,0.02853158342603475,0.027584175866699326,0.03992557647553886,0.04115493123160557,0.03912741063853807,0.12739388592367445,0.019259429198462335,0.01820654394725306,0.021072317664275704,0.06309819602151825,0.0846368036272375,0.09654760368163275,0.03609482057456572,0.04104038758719841,0.04161555519516633,0.01766060101174382,0.06925241032082527,0.0970369937743959,0.015139125157888091,0.013772496431056255,0.05374165267507105,0.0787407476500913,0.06793542335701548,0.13724453250318808,0.032919277265069755,0.02591594553026445,0.045001027749526024,0.04561431465364908,0.09504521650605201,0.014605551961423149,0.0275819782275692,0.03479114294918714,0.17810331734919435,0.06771800490893191,0.01176987473041874,0.033909280531168755,0.019222883810897727,0.04902114159512476,0.019062216046465442,0.01930523378439677,0.017139783459661915,0.042278868066216266,0.050161151928185266,0.10225632189050496,0.016883346406017387,0.06927869864315299,0.07214089321612843,0.024629201084501968,0.04062333814965566,0.06226901984221657,0.025523886168023414,0.04489367970922684,0.04606520458000326,0.030006858945253036,0.029187777535904035,0.04625322028392338,0.04889967622948812,0.07179225321387611,0.060288927787807346,0.04250505959596588,0.03774859333495641,0.0427576108782,0.05545216303563912,0.055079035477080124,0.13491858042814486,0.28870308168429565,0.04408298572679024,0.03180428906885313,0.05134422359742298,0.0602532482841761,0.05435631695852681,0.034366436562204304
